10000  7.119591  -43.861974  -0.050597
10002  7.109183  -43.862086  -0.051016
10003  7.104015  -43.862473  -0.051040
10004  7.098773  -43.862775  -0.051113
10005  7.093689  -43.863195  -0.051118
10006  7.106570  -43.826930  -0.050626
10007  7.101258  -43.827594  -0.050677
10008  7.096174  -43.828266  -0.050704
10009  7.091082  -43.828808  -0.050810
10010  7.117439  -43.496798  -0.049824
10011  7.112304  -43.496697  -0.050288
10012  7.107279  -43.497514  -0.050325
10013  7.102085  -43.498288  -0.050393
10014  7.097039  -43.499116  -0.050429
10015  7.091909  -43.500069  -0.050411
10016  7.130997  -43.483444  -0.049680
10017  7.125889  -43.483640  -0.050030
10018  7.121251  -43.465616  -0.050095
10019  7.135442  -43.457396  -0.049630
10020  7.115580  -43.459214  -0.050141
10021  7.110019  -43.460044  -0.050152
10022  7.104994  -43.460725  -0.050193
10023  7.099841  -43.461472  -0.050219
10024  7.094574  -43.462189  -0.050267
10025  7.130573  -43.442173  -0.050066
10026  7.125549  -43.442751  -0.050126
10027  7.121223  -43.420469  -0.049956
10028  7.112928  -43.421709  -0.050021
10029  7.107868  -43.422474  -0.050060
10030  7.102061  -43.423413  -0.050084
10031  7.097025  -43.424217  -0.050113
10032  7.091942  -43.424963  -0.050171
10033  7.135406  -43.409749  -0.049351
10034  7.130365  -43.401728  -0.049557
10035  7.117008  -43.397295  -0.050053
10036  7.125212  -43.392669  -0.049878
10037  7.110648  -43.385143  -0.050407
10038  7.105454  -43.385728  -0.050412
10039  7.099629  -43.386269  -0.050471
10040  7.094552  -43.386799  -0.050499
10041  7.133507  -43.365797  -0.050202
10042  7.121063  -43.367020  -0.050257
10043  7.128446  -43.356027  -0.049993
10044  7.116161  -43.357191  -0.050058
10045  7.090801  -43.359308  -0.050374
10046  7.108535  -43.348119  -0.049967
10047  7.103513  -43.348635  -0.049995
10048  7.097492  -43.349229  -0.050044
10049  7.124020  -43.334161  -0.049893
10050  7.134869  -43.324580  -0.049612
10051  7.112852  -43.325535  -0.049974
10052  7.119210  -43.319051  -0.049950
10053  7.093881  -43.320828  -0.050093
10054  7.129865  -43.314548  -0.049930
10055  7.100424  -43.316424  -0.050057
10056  7.105485  -43.307528  -0.050009
10057  7.101495  -43.044332  -0.049561
10058  7.096276  -43.042979  -0.050020
10059  7.091030  -43.042589  -0.050010
10060  7.117933  -43.032956  -0.049437
10061  7.112827  -43.031582  -0.049969
10062  7.107714  -43.031152  -0.050042
10063  7.132443  -43.025035  -0.049405
10064  7.127420  -43.024130  -0.049716
10065  7.122518  -43.015458  -0.049857
10066  7.103791  -43.005327  -0.049861
10067  7.098611  -43.005062  -0.049924
10068  7.093594  -43.004951  -0.049914
10069  7.115529  -42.996611  -0.049691
10070  7.110261  -42.996453  -0.049731
10071  7.129551  -42.980774  -0.049358
10072  7.134826  -42.970687  -0.049225
10073  7.124055  -42.969656  -0.049690
10074  7.106276  -42.969477  -0.049740
10075  7.101273  -42.969346  -0.049798
10076  7.096149  -42.969290  -0.049823
10077  7.090990  -42.969229  -0.049853
10078  7.119214  -42.957171  -0.049730
10079  7.114072  -42.957159  -0.049749
10080  7.129232  -42.936149  -0.049185
10081  7.109543  -42.935391  -0.049667
10082  7.124265  -42.926837  -0.049519
10083  7.104563  -42.927038  -0.049617
10084  7.097843  -42.927057  -0.049681
10085  7.092570  -42.927159  -0.049694
10086  7.134711  -42.917276  -0.048982
10087  7.119238  -42.916827  -0.049449
10088  7.114082  -42.916938  -0.049486
10089  7.128561  -42.888333  -0.049502
10090  7.108488  -42.888429  -0.049944
10091  7.095946  -42.888997  -0.049998
10092  7.090794  -42.889203  -0.050043
10093  7.134534  -42.873733  -0.049299
10094  7.123892  -42.873304  -0.049805
10095  7.118645  -42.873595  -0.049811
10096  7.113546  -42.873846  -0.049840
10097  7.103568  -42.874295  -0.049925
10098  7.131267  -42.842455  -0.049513
10099  7.109289  -42.843683  -0.049595
10100  7.099227  -42.844203  -0.049677
10101  7.094152  -42.844606  -0.049656
10102  7.126484  -42.828364  -0.049419
10103  7.121074  -42.828729  -0.049390
10104  7.115900  -42.828932  -0.049438
10105  7.104550  -42.829492  -0.049498
10106  7.090429  -42.816429  -0.049776
10107  7.111676  -42.804076  -0.049496
10108  7.100593  -42.804468  -0.049615
10109  7.134871  -42.791194  -0.049078
10110  7.129165  -42.791546  -0.049076
10111  7.124075  -42.790971  -0.049508
10112  7.118788  -42.791270  -0.049526
10113  7.106879  -42.791951  -0.049569
10114  7.095577  -42.792578  -0.049637
10115  7.114091  -42.762215  -0.049700
10116  7.103426  -42.762828  -0.049782
10117  7.091856  -42.763605  -0.049833
10118  7.134496  -42.747785  -0.049176
10119  7.129424  -42.747807  -0.049315
10120  7.124107  -42.747551  -0.049603
10121  7.109097  -42.748364  -0.049677
